Index,Time[d.s],IEs_T(15)_S(17)_EvLim(20),IEs_T(15)_S(33)_EvLim(20),IEs_T(30)_S(17)_EvLim(20),IEs_T(30)_S(33)_EvLim(20)
20614,737310.4101989954,38574.5764731952,37346.15723190359,38574.5764731952,35370.182014311365
20616,737310.5202601544,35094.39150408971,33211.83351042283,32613.497743235657,32778.51483356555
20660,737313.7767871273,40681.72332911532,37087.67710055691,32609.95058188555,31327.459868223865
20667,737314.1089504156,36745.93133392719,33945.90826901901,31620.986463584264,28631.36901088086
20685,737314.9329499695,36745.93133392719,33945.90826901901,31620.986463584264,28631.36901088086
20687,737314.9474127552,34178.69293166285,30024.06055696256,30247.479299556286,26792.822092299863
20717,737316.6278935964,35360.968409263434,31912.138984940822,32918.39734810969,35224.88070369991
20720,737316.7878896577,37092.32777170849,31156.584040071473,32278.95939864227,25267.8494056793
20721,737316.9188519332,32571.16625962117,27692.7107542586,28252.13391076997,26640.090356774555
20751,737318.876437516,34307.66811131942,34307.66811131942,34307.66811131942,31996.16608169055
20811,737321.3921157506,35047.85964221102,35467.88803248326,31681.85673894474,22172.472367623363
20855,737323.0944487244,35047.85964221102,35467.88803248326,31681.85673894474,22172.472367623363
20874,737325.1433505899,35047.85964221102,35467.88803248326,31681.85673894474,22172.472367623363
20901,737326.6706743406,33778.94591620556,33904.265368121385,30832.111987535136,21753.842109077617
20947,737328.6804327728,36324.103657343454,35083.93520153614,34047.06135645226,27688.717555076742
20987,737330.4631476817,38799.313821556214,38799.313821556214,38799.313821556214,38799.313821556214
21006,737332.0126992192,37703.38890964575,38038.65504196984,28744.57877438706,23898.199137736872
21053,737333.7192538367,36100.550638998575,35736.0233102544,26838.550240128174,29556.517278677504
21071,737334.6211330097,37611.167412153445,37611.167412153445,37611.167412153445,37119.19205704578
21073,737334.6387499433,37054.70815265846,37054.70815265846,35007.07081510429,35746.19463340146
21083,737335.066056406,37154.41806624024,32539.71840687637,33045.247635343905,28953.834113209472
21091,737335.3783560963,33513.750383432416,31533.534712905228,26914.21596158328,27947.65041923833
21093,737335.4247369465,34631.118421991625,35153.22828008392,33114.72070574707,34189.81525110458
21108,737335.9032789867,33428.542458773816,33428.542458773816,33428.542458773816,36066.34165168467
21109,737335.9040886428,31393.66319585092,31393.66319585092,31393.66319585092,32704.154439509784
21162,737338.0538770999,32844.13486891394,28131.541980508824,32361.75141488783,26356.293061342003
21211,737340.9762379605,33263.67950859002,29587.134551700517,33263.67950859002,34544.573754908204
21266,737343.5081197914,26705.225540651114,28503.990540672057,30946.712881932042,25584.89964688189
21328,737346.8820564371,26705.225540651114,28503.990540672057,30946.712881932042,25584.89964688189
21342,737347.4674131724,31245.685529673596,32491.815188367833,29247.340513461913,27562.241268795904
21343,737347.4945388511,28923.04532438353,32521.231801115955,24497.20873958454,25962.227317804645
21370,737349.6525827919,34773.590374477004,30946.943496620534,34773.590374477004,23598.961219582667
21395,737350.7594354211,30332.142952652717,30332.142952652717,21912.37304712009,26372.004746807845
21412,737352.125027738,30754.556014908674,30754.556014908674,34733.312591253845,29787.952081728403
21416,737352.3358575216,36903.60064033601,28263.410444327095,26666.349470372883,23972.829134919622
21460,737355.467938636,33547.11348474642,30617.996658988774,33210.87776770385,22140.134209738946
21522,737360.0930035556,33547.11348474642,30617.996658988774,33210.87776770385,22140.134209738946
21525,737360.1760560671,32052.553532210168,32052.553532210168,30140.819475354852,30140.819475354852
21540,737360.7139453515,28830.92230205812,29233.625430488646,29637.927251450707,27211.039053033976
21564,737362.8044758133,28830.92230205812,29233.625430488646,29637.927251450707,27211.039053033976
21647,737366.7719573564,28830.92230205812,29233.625430488646,29637.927251450707,27211.039053033976
21711,737369.2351380317,31099.044437870903,30877.684232302752,28900.81853958267,28326.439884088166
21751,737370.6172157719,31824.148806837216,32917.425267273524,31824.148806837216,30770.471213475495
21800,737372.4943822838,32488.15106333604,32180.934540461276,30314.564787217863,29418.9643450062
21805,737372.6472185432,32488.15106333604,32180.934540461276,30314.564787217863,29418.9643450062
21808,737372.8356692186,32488.15106333604,32180.934540461276,30314.564787217863,29418.9643450062
21809,737372.8767866476,32856.762276686735,32856.762276686735,29883.912947170506,28505.582237414073
21827,737373.4642743127,32401.677579425115,30368.896957564724,28356.718088680947,30150.43120019231
21851,737374.6823007411,28754.248297216982,28754.248297216982,28526.696856642204,27535.558723196413
21857,737375.2339348608,28754.248297216982,28754.248297216982,28526.696856642204,27535.558723196413
21882,737376.5410203296,32016.489450648107,30823.104445737365,27911.544510380732,25901.60641366172
21921,737378.4554173789,32304.24008666501,30794.88285056085,27683.916390421487,26648.374330076767
22021,737385.0419739912,29578.742314722247,30328.0301783232,26203.056137813128,26711.337806079533
22023,737385.0709998744,29578.742314722247,30328.0301783232,26203.056137813128,26711.337806079533
22096,737392.7053789386,32317.487515468856,32317.487515468856,28098.99034786586,29578.957101753473
22097,737392.7066222137,32317.487515468856,32317.487515468856,28098.99034786586,29578.957101753473
22099,737392.959479093,31952.420814290355,31952.420814290355,27849.6926079679,29113.094435971267
22111,737394.7310105476,34200.30997679318,34200.30997679318,31317.64792475393,31317.64792475393
22150,737397.744891839,34200.30997679318,34200.30997679318,31317.64792475393,31317.64792475393
22162,737398.7979004729,32703.617374290025,32703.617374290025,26161.994190612542,29610.49350294375
22206,737401.5148459013,32703.617374290025,32703.617374290025,26161.994190612542,29610.49350294375
22220,737403.4604440226,32699.054301244414,32919.58683294398,28003.151245407404,30872.3629340025
22266,737407.0899637317,32699.054301244414,32919.58683294398,28003.151245407404,30872.3629340025
22274,737407.9388725585,36579.6525099741,36579.6525099741,36579.6525099741,36579.6525099741
22305,737410.1306204934,38828.568902826475,34651.91744049028,38828.568902826475,33004.9902106354
22321,737410.9358083443,40143.30602896892,35382.72730524479,40143.30602896892,35382.72730524479
22367,737413.0549299506,39765.59196266193,36349.11140687641,39765.59196266193,36349.11140687641
22443,737415.66406398,39765.59196266193,36349.11140687641,39765.59196266193,36349.11140687641
22479,737418.8080105062,38203.44444317854,38203.44444317854,34173.19493550895,32996.52099137035
22487,737419.8558654889,38037.31399937191,38037.31399937191,38037.31399937191,32390.770371928444
22696,737421.9734140788,38037.31399937191,38037.31399937191,38037.31399937191,32390.770371928444
22733,737423.4657748555,36726.12329519736,37869.15321282016,33587.71113589426,33455.728438175385
22751,737424.6219008099,38071.964697817224,36599.51292814277,33365.935495267906,31037.91849433784
22776,737426.0348896802,37358.67611983605,37358.67611983605,37358.67611983605,37358.67611983605
22909,737434.691400935,38326.58097357011,36114.007618207965,36884.466473401415,33429.5737941947
22947,737438.3549186557,37943.08248571293,37943.08248571293,37869.834298733724,37078.33544774845
22971,737439.28193225,35648.35258858947,35648.35258858947,35091.67902771969,35648.35258858947
22993,737440.3147716776,39519.19596664093,36855.93025393601,38586.43452869795,36839.73808645381
23081,737447.3858364178,36303.623170093764,36303.623170093764,36303.623170093764,34122.44648713343
23085,737447.5567506497,35335.70194291938,35335.70194291938,35335.70194291938,31971.306472114393
23091,737447.852828923,35255.826460610675,35255.826460610675,35255.826460610675,30131.582186785705
23095,737448.4705453824,35297.337123454396,35297.337123454396,35297.337123454396,29191.42740372778
23427,737448.9099072171,37707.36941922083,37707.36941922083,34112.626921663075,34112.626921663075
23544,737448.966811297,37020.35787277041,37020.35787277041,34030.392638160985,32235.726774958188
23545,737448.9677642543,36775.97027233577,36775.97027233577,31632.442950877332,30238.16018391337
23851,737449.1250633427,37167.67381671383,37167.67381671383,29648.198282389792,29648.198282389792
23914,737449.1586532273,25589.622196614993,35179.24255438103,25589.622196614993,28790.74221955535
24083,737449.2606463307,24567.913972336555,24567.913972336555,24567.913972336555,24567.913972336555
24254,737449.3797015887,33623.16567303159,34065.73954473982,28653.520783078722,30828.129517643236
24975,737449.8904903819,22959.99660976458,31222.670911476464,28972.91215736943,29016.74267315663
24984,737449.8955982208,24036.259469775072,37093.42115212121,24036.259469775072,36083.7086636887
24990,737449.9002938827,35181.062560033155,30453.31011208676,29397.33948815581,28247.381873766928
25143,737450.0094729994,22783.292661335283,34807.99192663984,22783.292661335283,32812.25970676325
25588,737450.3856575895,34137.96743585835,32078.405989966268,34137.96743585835,32078.405989966268
25817,737450.6506796472,22565.901153381066,34614.23070126848,35791.88488407873,34087.99642744255
26228,737451.0842481636,33681.231554801,25279.36782412722,33681.231554801,29072.765996794664
26344,737451.1933302416,37435.06037895938,26520.965561718564,29915.58484463534,21839.905520610155
26765,737451.7775344796,37435.06037895938,26520.965561718564,29915.58484463534,21839.905520610155
27501,737452.8855649699,23719.791618821895,25865.33971878087,26711.12155872434,21184.27967767246
28406,737454.6505298378,21328.097077975293,20777.58873471232,21328.097077975293,39572.31014201308
28418,737454.7298357759,19658.32387316198,20511.546614503568,21848.11561321014,25078.965854146983
28704,737456.0489081074,18676.882505180187,16237.651091129926,18676.882505180187,21339.406927413165
28901,737456.8829902593,19900.796143324846,15514.254744442125,19900.796143324846,20081.67398408554
28907,737456.9016180586,15250.043919128322,20029.552151221404,20497.64411621426,19649.996297048
28909,737456.9031693124,13384.520816076181,17261.527834460285,18486.276652359422,16881.971980286886
28965,737457.0209720262,21117.515708900122,20976.292374369892,21117.515708900122,20976.292374369892
28985,737457.0539895268,10801.826724337247,15132.420022887505,17036.93414679129,14752.864168714104
28991,737457.0766096093,34463.1775469038,27912.35792767553,32191.38502750729,29127.876106456573
29059,737457.3177774164,34463.1775469038,27912.35792767553,32191.38502750729,29127.876106456573
29180,737457.7364134925,18470.20703667993,20734.21574142562,18470.20703667993,20734.21574142562
29270,737457.9889410018,10622.498873990242,15340.939871756176,10622.498873990242,13092.921061682766
29276,737458.0018306184,18093.9837743346,20602.716638887163,18093.9837743346,20602.716638887163
29280,737458.0158836239,18093.9837743346,20602.716638887163,18093.9837743346,20602.716638887163
29296,737458.0517308748,9456.87730873588,12310.457350604773,9456.87730873588,12519.168162397324
29458,737458.5331109698,8998.675652565702,11860.053015713975,8998.675652565702,12080.273042892157
29552,737458.9184239502,31260.881850928115,24348.69355800578,31006.790851752452,24455.971232524185
29673,737459.3803237731,15051.761994432449,14765.149023532951,20299.362191518387,14836.795880321404
29830,737459.8902311432,14652.873626619627,15968.227542030867,19660.88732435089,15988.885383807865
30462,737464.9128682882,17255.588548541407,17560.57739444761,9751.241308798493,15973.520546533788
30506,737465.3159027634,20205.780742108625,24808.30133410376,26753.8281937704,19964.991657675597
30530,737465.6086161407,17561.97862670188,15172.579383517634,15543.850899834253,15444.967458720403
30546,737465.7240047298,18415.08565621391,14580.794657966,18151.81570412741,14967.034537814758
30549,737465.7488625178,13834.05520621178,11356.690531097454,10282.882783274727,14515.874426720049
