GENIE_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude,Scaled_E
4217031,335323.2,4695184.34,11490,735494.9828,1.69,-6.33
4217111,371414.32,4783352,16910,735495.038,2.35,-6.23
4217281,308854.89,4795804.25,2690,735495.0873,1.69,-5.75
4217481,297938.8,4813595.55,3520,735495.1786,1.92,-6.31
4217931,371808.96,4783588.95,16580,735495.2392,1.72,-6.15
4218141,326392.57,4752703.68,10940,735495.3319,1.55,-6.28
4218491,372267.93,4783358.13,16610,735495.3339,1.67,-5.87
4218511,371836.85,4783344.02,15240,735495.3721,2.23,-6.3
4218691,311930.64,4766309.96,3460,735495.6169,1.53,-5.84
4219831,360924.08,4715734.79,15760,735495.633,1.59,-6.53
4219951,337050.33,4810702.59,1430,735495.6479,2.13,-6.36
4220511,359722.53,4710704.39,10700,735495.8452,1.5,-6.34
4220791,372270.02,4783469.18,15490,735495.8743,1.59,-6.38
4220881,341713.26,4754011.22,10240,735495.9876,1.65,-6.33
4221201,341563.79,4753903.56,10220,735496.0067,1.6,-6.19
4221291,292054.7,4809527.96,3010,735496.0954,2.19,-6.19
4221741,341199.6,4754045.31,10460,735496.128,1.59,-5.98
4221831,282941.43,4787401.99,7130,735496.2724,1.77,-6.09
4222281,361483,4708758.42,14730,735496.6046,1.85,-6.02
4223561,332536.89,4756117.99,11830,735496.6106,1.93,-6.03
4224001,306209.39,4802937.52,4430,735496.8145,2.36,-6.2
4224231,296087.04,4814762.99,3900,735496.9172,1.97,-5.76
4224661,297613.36,4738942.22,5610,735497.0056,1.53,-6.1
4224921,300943.94,4740012.31,3770,735497.172,1.51,-6.16
4225501,347374.54,4759627.21,11630,735497.8925,1.69,-6.24
4228011,297977.66,4816240.06,5790,735498.0408,1.77,-6.28
4228481,308458.04,4765183.78,5840,735498.063,1.95,-6.13
4228511,301109.64,4796938.69,3410,735498.0941,1.77,-5.97
4228691,239232.6,4873045.57,4000,735498.3184,1.87,-6.17
4229071,278524.12,4835464.68,9290,735498.416,1.63,-6.35
4229581,337494.75,4810325.15,1630,735498.5919,1.73,-5.25
4230151,301127.09,4800295.1,2720,735498.8596,1.93,-6.36
4230621,358640.23,4726523.44,4700,735498.8616,1.71,-6.14
4230661,345185.25,4734810.69,3340,735499.2083,1.96,-6.44
4231361,301147.5,4767615.4,4620,735499.2251,1.77,-6.02
4231441,300967.55,4797076.25,5720,735499.2899,1.78,-6.27
4231691,312867.09,4732332.57,4010,735499.6244,1.65,-5.99
4233601,299896.19,4799008.61,5270,735500.1013,2.35,-5.75
4234381,300055.1,4798892.76,3900,735500.2368,1.57,-5.82
4234691,301270.71,4810684.12,3160,735500.5628,1.56,-6.39
4236401,301187.47,4810608.76,2930,735500.5634,1.84,-6.39
4236441,357004.72,4723535.29,12430,735500.5762,1.56,-6.1
4236551,377722.97,4775714.86,22850,735500.8268,2.95,-6.39
4241111,372505.44,4783886.92,15060,735501.6253,1.85,-5.38
4242051,357756.79,4800734.24,4380,735501.6664,1.71,-6.37
4243161,300839.46,4797413.48,4670,735501.7463,1.53,-5.48
4244041,336449.69,4721356.68,6290,735501.8236,1.69,-5.7
4245241,340364.64,4720343.28,10810,735501.9518,1.61,-5.37
4245521,363348.85,4789730.93,25720,735502.0061,1.54,-5.87
4245771,366644.65,4695905.37,7390,735502.0348,1.6,-5.36
4246941,341811.06,4780064.96,26310,735502.7985,1.59,-5.74
4249001,314720.06,4780137.16,5010,735502.8388,1.93,-6.3
4249801,361015.07,4802244.19,5510,735503.1745,1.61,-5.8
4250331,325349.15,4798237.31,8130,735503.3417,1.64,-6.45
4250911,296217.71,4703049.97,10240,735503.5263,1.73,-4.92
4251751,372537.8,4770832.93,18690,735503.6698,2.09,-6.37
4252541,357528.97,4715914.69,11290,735503.9647,1.84,-5.9
4253071,346739.67,4753119.4,6420,735504.02,2.17,-6.14
4253181,376814.82,4775442.38,22610,735504.1991,1.57,-5.76
4255091,351765.99,4710536.08,9790,735504.8388,1.64,-5.37
4255471,348711.97,4716689.95,9320,735505.1209,1.67,-6.25
4256081,300796.61,4797336.93,4350,735505.3015,1.65,-6.24
4256761,373407.66,4776893.45,16950,735505.3831,2,-6.34
4257221,340257.2,4768589.66,13040,735505.4212,1.96,-6.28
4257401,300906.3,4797478.21,3580,735505.4581,1.53,-6.05
4258341,354702.28,4720105.93,11860,735505.5638,2.01,-5.64
4258411,375333.24,4703942.45,15120,735505.6735,1.59,-5.96
4258841,305069.9,4827969.24,13740,735505.6867,1.53,-6.12
4259181,320806.25,4767416.29,3030,735505.8617,1.7,-5.65
4259351,246885.19,4877753.94,24070,735505.8677,1.95,-6.23
4259381,291680.78,4833763.67,10040,735505.9896,1.69,-6.46
4259681,345270.84,4737897.48,10860,735506.4294,1.63,-6.33
4261371,300757.04,4797371.44,4960,735506.4451,1.95,-6.35
4261911,281517.69,4843049.22,5780,735506.8655,1.83,-5.69
4265231,285833.28,4828945.11,2320,735507.5391,3.22,-5.25
4265531,300776.2,4797470.92,3230,735507.6338,1.89,-5.43
4266361,342330.55,4764152.56,13160,735507.6712,1.89,-6.03
4266681,285347.43,4828916.17,5640,735507.6986,1.52,-5.87
4267151,359924.35,4783167.9,21570,735507.9777,1.5,-5.57
4267711,299811.49,4798888.85,4630,735508.2138,1.96,-6.58
4268601,287999.15,4818436.9,6170,735508.5177,2.71,-5.9
4269791,288046.58,4818657.75,5880,735508.5771,1.75,-5.54
4270081,284780.12,4828867.65,4740,735508.643,1.69,-6.2
4271501,302337.07,4799214.78,5680,735508.9516,1.76,-5.92
4271571,285869.39,4828810.54,2200,735509.1418,3.7,-6.09
4272231,284330.59,4825190.91,9370,735509.1424,1.95,-5.24
4272271,313298.65,4766839.27,7140,735509.2279,1.57,-5.63
4272871,285483.46,4829378.77,7010,735509.2618,1.61,-6.08
4273051,302137.24,4798209.1,3840,735509.2784,1.58,-6.26
4273111,337409.06,4807104.6,2000,735509.4149,1.55,-6.42
4273681,285156.04,4828744.41,6820,735509.4407,1.67,-6.26
4273811,302411.34,4799257.07,6090,735509.4583,1.67,-6.4
4274411,351288.96,4712434.87,9120,735509.9993,1.64,-6.28
4276121,348464,4685921.99,35980,735510.0034,1.77,-6.07
4276191,364609.97,4706441.89,10840,735510.0395,2.03,-6.27
4276391,298753.06,4807768.56,4510,735510.0538,1.88,-5.97
4276461,350296.53,4712122.88,10240,735510.1196,1.5,-6.12
4276561,350021.44,4712317.67,9970,735510.1375,2.01,-6.28
4276641,338986.5,4723541.67,10030,735510.2908,1.65,-6.04
4277231,350356.6,4762805.7,10770,735510.3322,1.55,-6.2
4277671,346853.47,4735451.22,13770,735510.3791,1.55,-6.53
4277701,333263.86,4708254.92,11080,735510.5729,1.56,-6.34
4280091,315542.01,4694066.96,12720,735511.3404,1.99,-6.1
4280951,326957.71,4740410.5,10460,735511.5112,1.69,-6.17
4281641,299928.3,4798996.55,3890,735511.7602,1.54,-6.09
4283211,254600.28,4847087.59,4000,735512.1795,2.15,-5.56
4283591,253308.37,4846390.08,8080,735512.1956,2.33,-6.08
4283671,329266.47,4786224.4,42660,735512.2324,3.07,-5.96
4283841,316506.97,4730545.83,5590,735512.4896,1.63,-5.58
4284831,249824.21,4845318.63,3680,735512.5544,1.67,-6.11
4285051,308282.49,4795086.84,3020,735512.6129,1.84,-6.27
4285301,378311.44,4775859.85,22120,735512.6194,2.41,-5.97
4285361,253510.95,4871797.34,4470,735512.8536,1.52,-5.81
4285991,308228.51,4786563.34,3520,735513.1352,1.83,-5.32
4286501,324111.79,4776743.06,6200,735513.3088,1.79,-6.2
4287141,337786.28,4767481.16,13600,735513.3455,1.97,-5.41
4287211,250172.42,4845138.74,6090,735513.3753,1.87,-5.95
4287361,250290.35,4845056.47,5210,735513.7363,1.51,-6.28
4288701,250149.24,4844950.53,3810,735513.8098,1.55,-6.55
4288901,331156.7,4725705.84,12040,735513.8551,1.73,-7.57
4288991,308161.01,4786476.33,3610,735513.9797,1.88,-6.19
4289841,356661.91,4788446.71,20150,735514.2304,1.97,-5.9
4290071,357479.92,4788329.5,19440,735514.2309,1.61,-6.1
4290101,356387.24,4788519.18,20230,735514.2365,2.58,-6.58
4290201,356565.88,4788515.4,19930,735514.2377,2.14,-5.81
4290221,357245.43,4788767.73,19740,735514.2381,1.65,-5.79
4290261,356308.16,4788620.85,20180,735514.2409,2.51,-6.32
4290321,356758.96,4788811.31,19700,735514.2422,1.61,-5.92
4290431,356814.16,4788732.37,20020,735514.2441,1.77,-6.06
4290521,356627.41,4788736.31,20410,735514.2462,2.65,-6.08
4290561,356184.24,4788523.48,20030,735514.247,1.67,-5.78
4290601,356487.49,4788650.39,20140,735514.2548,1.99,-6.08
4290761,356935.72,4788718.7,19150,735514.2746,1.66,-6.1
4290871,302388.17,4828559.07,2040,735514.3824,1.53,-6.24
4291451,331918.1,4704265.11,7870,735514.4237,1.71,-5.81
4291671,300410.35,4806796.73,6440,735514.532,1.55,-6.09
4292191,323048.97,4842952.97,34760,735514.5539,2.11,-6.37
4292351,297737.49,4811745.17,3090,735514.5761,1.63,-6.04
4292411,344950.69,4755626.17,10110,735514.6031,1.54,-6.17
4292501,263222.37,4857563.27,10540,735514.7245,1.74,-6.42
4292991,308423.88,4795205.1,2990,735514.9624,1.79,-6.19
4293311,263564.14,4858118.28,9000,735514.9828,1.96,-6.24
4293421,340976.28,4746861.63,10620,735515.0757,1.6,-5.94
4293751,308038.52,4786457.56,3630,735515.1191,1.74,-6.06
4294081,306258.02,4802936.13,4460,735515.1669,1.83,-6.29
4294181,306758.25,4803410.88,3510,735515.2366,2.09,-6.03
4294491,308377.66,4795006.34,3000,735515.2907,1.67,-5.96
4294731,350569.52,4709150.76,11380,735515.2988,1.52,-6.19
4297061,352326.42,4777706.6,13310,735516.1412,1.74,-5.46
4297351,337024.26,4732509.61,9560,735516.1617,1.66,-6.42
4297451,356729.06,4800067.06,3000,735516.3598,1.9,-6.26
4298241,341036.5,4746638.02,8870,735516.7518,1.97,-6.19
4300431,301214.37,4810696.9,3180,735516.9009,1.81,-6.02
4301021,299011.98,4812918.71,5210,735516.9733,1.63,-6.19
4303221,297257.02,4732939.6,4000,735517.6281,1.69,-5.4
4303711,319885.61,4775464.27,8080,735517.8398,1.5,-6.07
4304791,362039.39,4709880.46,14190,735517.8982,1.97,-6.4
4305011,357599.07,4709714.39,11810,735518.108,1.51,-6.1
4305501,396285.6,4746849.61,60,735518.3405,1.71,-6.22
4306371,284852.07,4828843.1,2620,735518.3547,1.75,-6.24
4306491,301311.18,4810682.93,2920,735518.3644,1.69,-6.32
4306611,307938.84,4786382.57,3770,735518.516,1.57,-4.85
4307281,341262.05,4733344.27,7850,735518.7122,1.6,-5.08
4309181,263833.97,4851658.48,9950,735519.1783,1.91,-6.2
4309541,357496.09,4723502.95,9540,735519.1788,1.83,-6.08
4310701,347710.55,4711823.51,10120,735519.4309,1.83,-6.06
4311471,300422.01,4797848.17,3830,735519.4551,1.55,-6.11
4311721,300515.15,4797978.81,2870,735519.5516,1.63,-5.73
4312051,337134.54,4810500.53,480,735519.607,1.61,-6.31
4312221,345012.56,4726370.71,6530,735519.6472,1.62,-6.1
4312431,279329.19,4824097.06,10550,735519.8864,1.54,-6.1
4313131,305429.35,4804015.88,4140,735520.0093,1.57,-6.61
4313271,348628.71,4716636.21,9460,735520.0638,1.95,-6.26
4313841,285154.61,4828699.99,2260,735520.3772,1.7,-6.12
4314581,357271.67,4709776.64,1080,735520.5573,2.32,-6.27
4315641,305913.1,4803635.17,4250,735520.6095,1.81,-5.17
4316001,353504.44,4720886.56,14940,735520.8764,1.75,-6.14
4317081,308122.27,4786544.11,3720,735521.1166,2.79,-5.98
4317231,308073.81,4786267.61,3810,735521.1174,4.04,-5.64
4317281,308141,4786343.51,3670,735521.1179,1.55,-15.16
4317301,308023.22,4786491.33,3550,735521.1314,1.8,-6.33
4317511,307958.85,4786515.38,3710,735521.1927,2.13,-7.8
4317741,308441.59,4786335.03,3790,735521.2652,1.77,-5.99
4317911,315962.02,4760065.63,7130,735521.3462,1.94,-5.39
4318191,307767.29,4786354.08,3960,735521.6363,1.5,-6.12
4319291,307871.96,4786317.77,3950,735521.6638,1.6,-6.44
4319431,313518.32,4780825.7,4510,735521.9186,1.79,-6.35
4320181,299914.71,4799085.88,4480,735522.1602,1.63,-6.08
4320831,308341.91,4786260.04,3700,735522.2021,1.65,-6.17
4320991,299947.51,4798273.46,4890,735522.3636,1.97,-6.27
4322131,308226,4786474.49,3510,735522.443,1.62,-5.8
4322591,324161.84,4782776.16,14910,735522.8565,1.89,-6.38
4324531,254753.49,4851030.28,12930,735522.9169,2.43,-6.23
4324801,254748.58,4850897,12720,735522.9169,2.33,-6.01
4324841,255220.43,4851235.54,12570,735522.9173,1.87,-5.87
4324891,307613.85,4821426.55,66540,735522.9186,2.62,-5.54
4324991,223089.84,4862129.9,30180,735522.9193,2.37,-5.64
4325051,254955.09,4851690.19,13200,735522.9218,1.98,-5.97
4325111,254955.5,4851701.29,13120,735522.9218,1.78,-6.2
4325121,255324.24,4851209.48,12290,735522.9227,2.67,-5.98
4325191,255220.43,4851235.54,12570,735522.9227,2.67,-5.71
4325211,254516.27,4851372.69,13680,735522.9252,2.93,-5.7
4325321,254031.58,4851123.64,13750,735522.9262,1.89,-5.57
4325361,247086.78,4846100.34,14170,735522.9269,2.04,-6.21
4325411,255021.26,4851298.48,12760,735522.9311,2.72,-6.32
4325531,254949.36,4851534.69,12800,735522.9316,2.35,-5.78
4325571,253636.7,4850470.9,13610,735522.9327,3.47,-6.29
4325591,254980.58,4851945.06,9200,735522.9354,1.87,-5.3
4325641,253904.7,4850961.5,12250,735522.937,2.15,-5.06
4325651,255299.51,4851633.03,12790,735522.9394,1.79,-6.02
4325761,255164.62,4851471.16,13290,735522.9412,1.54,-6.57
4325801,254437.84,4851431.19,13780,735522.9444,2.42,-6.67
4325821,254164.61,4851452.39,13450,735522.9601,1.9,-5.89
4325911,253880.46,4851396.16,13140,735522.9638,1.77,-6.33
4325941,255102.52,4851973.93,12630,735522.9664,1.75,-6.26
4325971,255249.01,4852013.04,13000,735522.9676,1.57,-6.35
4326021,254303.48,4851502.88,13480,735522.9809,1.7,-6.17
4326121,307893.23,4786495.01,3880,735522.9936,1.51,-6.4
4326191,292736.1,4814554.01,3700,735523.0586,2.09,-6.41
4326431,307703.37,4785244.41,2600,735523.0871,1.5,-6.06
4326561,254956.31,4851723.51,13410,735523.1094,2.59,-6.43
4326641,253442.8,4851112.05,13770,735523.1104,3.83,-5.92
4326671,254315.36,4851824.98,14000,735523.1104,3.86,-5.1
4326711,254657.87,4851934.7,12800,735523.1134,1.62,-5.19
4326801,308079.77,4786478.62,3780,735523.1461,1.63,-6.2
4326901,296176.87,4810502.67,3220,735523.1713,1.76,-6.37
4327101,308074.44,4786289.82,3820,735523.1838,1.95,-6.24
4327171,300366.87,4797905.37,3750,735523.2062,1.67,-6.14
4327321,308153.48,4786209.79,3850,735523.4033,1.58,-6.36
4328741,348515.63,4741047.43,6770,735523.4118,1.67,-6.22
4328801,307941.04,4786460.31,3940,735523.4795,1.61,-6.17
4329341,300471.65,4797880.05,2660,735523.6834,2.01,-6.31
4330331,351921.93,4784915.17,21570,735523.7989,1.56,-6.08
4331051,348636.93,4741355.85,6550,735523.9111,2.2,-6.42
4331321,258258.01,4822164.65,4040,735523.9328,2.67,-5.8
4331581,331963.54,4743675.7,10800,735523.9929,2.05,-3.11
4331831,349018.39,4741591.91,6510,735524.143,1.82,-5.96
4332341,348934.93,4741515.97,6590,735524.143,1.82,-6.16
4332321,300457.8,4798236.16,5690,735524.1824,1.74,-6.1
4332441,348751.07,4716600.22,9300,735524.3284,1.86,-6.19
4332991,301441.76,4722548.61,3420,735524.5197,1.85,-6.22
4335021,304910.95,4678574.95,4600,735524.747,2.33,-5.38
4335281,346696.46,4703069.07,14590,735525.192,1.51,-5.97
4336311,308261.92,4786306.76,3760,735525.263,1.64,-6.23
4336631,348647.55,4741466.72,6670,735525.3933,2.11,-6.24
4337521,349034.26,4741569.34,6100,735525.645,1.5,-5.72
4338941,347099.19,4703804.58,13860,735525.8922,1.5,-6.38
4340021,368706.05,4773571.81,20000,735526.0693,1.61,-6.45
4340551,377851.96,4776101.36,21980,735526.1318,1.67,-6.35
4342981,345882.89,4703475.84,14010,735526.9513,2.62,-5.74
4343181,299155.96,4812314.15,3290,735526.9657,1.67,-5.59
4343251,346205.23,4703546.5,12750,735526.9872,1.8,-6.19
4343601,299191.13,4812135.24,3280,735527.084,1.78,-6.23
4343701,307817.34,4786686.1,3340,735527.0854,2.18,-6.35
4343721,299053.73,4812417.24,3730,735527.086,1.72,-5.98
4343751,299109.72,4812393.34,3280,735527.0997,1.61,-6.33
4343831,315085.54,4739285.16,4000,735527.1121,1.72,-6.43
4343921,377512.27,4775763.08,22010,735527.121,2,-6.19
4343981,308001.04,4786569.76,3730,735527.2217,1.55,-6.02
4344321,335328,4741405.49,7190,735527.3255,1.9,-6.33
4344681,356389.08,4800096.49,2510,735527.3427,1.6,-6.11
4344791,307919.8,4786572.06,3640,735527.5764,1.81,-6.29
4345511,307718.91,4786655.54,3560,735527.6273,1.81,-6.14
4345851,340752.29,4794223.83,13020,735527.6763,1.63,-5.87
4345951,333831.41,4790078.35,37600,735527.7168,1.69,-6.22
4346021,344576.1,4737213.13,9890,735527.8715,1.79,-6.11
4346491,310566.13,4722504.45,5010,735528.337,1.83,-5.98
4347251,350178.4,4749032.67,3640,735528.8195,1.9,-6.16
4348421,301986.72,4798335.77,5100,735528.9535,1.54,-6.06
4348651,306053.36,4803153.19,4640,735529.004,1.99,-6.23
4348851,347882.05,4760804.77,11510,735529.2351,1.57,-5.89
4349381,301990.62,4798469.05,5520,735529.5927,1.83,-5.24
4350851,374078.59,4720004.87,16830,735530.1036,2.38,-6.13
4351781,374865.28,4720412.74,17000,735530.1044,1.79,-5.79
4351811,375508.89,4720623.32,20090,735530.1079,1.79,-6.57
4351971,285131.68,4829245.5,2260,735530.1518,1.74,-6.04
4352081,300509.59,4797790.01,3640,735530.361,1.61,-6.06
4354621,254544.75,4871725.54,3170,735531.1714,1.64,-5.79
4354821,357596.17,4699105.45,13120,735531.5639,1.95,-6.27
4356201,341805.6,4762253.55,12620,735531.7443,2.15,-5.98
4356731,302764.52,4678601.51,4010,735531.8306,2.09,-5.87
4356991,298155.82,4741249.3,5810,735531.9407,2.23,-6.1
4357421,303332.18,4678818.98,4000,735531.9715,2.21,-5.81
4357471,302612.06,4808899.56,2850,735532.0388,2.2,-6.14
4357861,302840.4,4808948.46,3140,735532.1577,1.66,-5.69
4358001,350518.9,4703341.6,11580,735532.1629,1.51,-6.26
4358091,363045.47,4751830.48,20790,735532.273,1.59,-5.58
4358371,297059.2,4812087.93,3500,735532.3795,1.58,-6.07
4358731,305171.57,4678145.44,4010,735532.4268,2.05,-6.33
4358891,251775.41,4874364.89,26970,735532.4883,2.09,-6.05
4359191,359517.5,4708686.72,11410,735532.6614,1.51,-6.42
4359781,359026.14,4706741.49,11890,735532.6947,1.79,-6.32
4359811,302745.83,4809040.15,2810,735532.7532,1.88,-6.11
4359951,302845.27,4809115.05,3150,735532.7632,1.57,-6.2
4359991,343130.85,4740967.91,10100,735532.78,1.76,-6.2
4360031,308301.29,4786261.19,3720,735532.7807,1.89,-6.01
4360061,302770.76,4808783.76,3200,735532.7948,1.61,-6.14
4360141,306732.85,4802522.39,7950,735532.8196,1.52,-6.31
4360221,302658.07,4809087.18,2770,735533.1147,1.89,-6.31
4360811,285168.6,4814457.61,5750,735533.5086,1.61,-6.01
4362121,350432.61,4741927.7,5780,735533.5611,1.65,-6.25
4362551,266889.33,4826941.54,5290,735533.5837,1.82,-5.94
4362841,360273.31,4709493.56,12100,735533.6151,2.15,-6.08
4363081,302013.96,4798157.13,4740,735533.6686,1.59,-6.02
4363581,302186.23,4798496.67,4610,735533.9047,1.61,-6.37
4364591,302025.32,4798267.95,5270,735534.1087,2.03,-6.21
4365131,359653.85,4711372.31,8030,735534.2319,1.74,-6.06
4365531,306077.99,4803163.6,4610,735534.2535,2.19,-5.86
4365691,306040.34,4803264.71,4520,735534.255,1.53,-5.86
4365731,306143.96,4803484.05,4600,735534.342,1.78,-6.33
4366421,306264.39,4803158.25,4400,735534.3557,1.64,-5.9
4367351,306123.93,4803351.24,4640,735534.4966,1.85,-6.27
4367881,301302.2,4682376.73,14730,735534.6359,2.01,-6.03
4369191,349059.12,4741957.66,6610,735535.0719,1.58,-6.07
4369591,330636.65,4761153.96,8270,735535.1832,1.74,-6.19
4369871,306054.96,4803208.72,4580,735535.3756,1.93,-6.03
4370781,337227.92,4733504.81,10830,735535.3805,2.65,-6.04
4370851,300201.91,4713681.85,5100,735535.3978,1.88,-5.64
4370951,330552.65,4761056.03,8340,735535.5712,1.56,-6.04
4375771,316203.13,4811038.61,15100,735536.772,2.02,-6.05
4375951,354692.4,4709030.15,10940,735537.1278,1.54,-6.04
4376641,345041.45,4694462.28,12680,735537.2083,1.55,-6.08
4376701,302017.54,4798279.29,3860,735537.2128,1.7,-6.18
4376741,306108.36,4803373.91,4630,735537.2947,1.78,-6.24
4378111,317208.04,4811355.84,13750,735537.7263,1.54,-6.08
4378351,353652.5,4694698.93,25330,735537.9065,1.71,-6.16
4378961,355183.54,4701021.38,10500,735538.0068,2.15,-6.75
4379231,370129.71,4692951.71,4000,735538.5705,1.68,-5.95
4380901,283341.87,4837119.25,3000,735538.6407,1.52,-6.16
4381031,379034.27,4684961.51,3280,735538.6477,1.55,-6.3
4381341,355422.83,4701849.59,7260,735538.7798,1.87,-5.76
4381471,355714.04,4703598.78,7880,735538.8124,1.55,-6.06
4381781,372527.15,4703371.15,12610,735539.3164,1.66,-5.83
4383411,375968.99,4775468.82,23670,735539.9019,1.97,-5.8
4384491,235943.03,4877592.77,4000,735540.0182,1.52,-5.98
4384681,328092.09,4787998.73,1510,735540.1256,1.6,-6.63
4385051,306399.61,4803065.45,4250,735540.3342,1.59,-6.37
4385461,353995.72,4698513.25,1730,735540.3515,2.01,-6.29
4385551,358147.41,4766117.24,23520,735540.3597,2.15,-6.14
4385601,358929.93,4766123.27,22970,735540.4016,1.68,-6.07
4385801,296386.55,4809395.82,5860,735540.4751,1.5,-6.3
4386101,306263.43,4803124.93,4440,735540.4964,2.29,-6.4
4386131,306240.07,4803158.95,4460,735540.4964,2.29,-5.91
4386161,355782.72,4700953.42,5900,735540.7308,1.54,-5.91
4386751,347100.69,4758688.9,11170,735540.8244,1.95,-6.36
4387041,347178.53,4758520.51,12340,735540.8412,2.23,-5.98
4387881,321990.64,4775942.42,9200,735541.3026,1.85,-5.92
4387931,376870.85,4775841.29,22370,735541.4142,2.03,-6.07
4388381,243829.21,4838983.38,8020,735541.4515,1.67,-5.26
4388491,307710.83,4827070.45,29030,735541.6962,1.98,-6.6
4389291,307654.81,4825115.72,30340,735541.6968,2.07,-5.85
4389331,307709.24,4827014.92,28570,735541.6977,1.73,-5.98
4389351,307886.74,4823897.49,29550,735541.6988,1.87,-5.92
4389401,300116.66,4712717.38,4170,735541.7009,1.58,-6.12
4389481,355745.55,4701542.97,6920,735541.7842,1.62,-5.87
4390151,359222.19,4764484.09,21940,735542.6706,1.96,-6.44
4392231,358937.55,4764912.13,22080,735542.7944,1.83,-6.2
4392431,378045.19,4775986.81,21690,735543.2177,1.77,-6.07
4392891,373416.12,4678818.28,10480,735543.4025,2.47,-6.36
4393371,316395.12,4784915.17,5970,735543.8156,1.85,-5.59
4393971,316122.48,4784755.83,6570,735543.966,2.31,-5.9
4394161,285087.35,4786344.35,1850,735544.0123,1.78,-5.82
4394271,284740.48,4813226.1,3980,735544.3128,2.01,-5.97
4394941,370856.14,4773197.48,22920,735544.5162,1.91,-5.5
4394971,369819.81,4773494.91,22550,735544.5302,1.89,-6.28
4395001,370690.86,4773067.3,22620,735544.5427,2.11,-6.58
4395031,370141.4,4772855.55,23230,735544.5539,2.13,-6.24
4395071,362059.14,4700493.29,12690,735544.5638,3,-6.25
